时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/11/1 14:00,5855,1.6371,5.0035,52.8829,12.4119
2024/11/1 15:00,5855,1.7351,5.6379,55.2023,12.8679
2024/11/1 16:00,5855,1.8602,5.8457,57.3816,13.1435
2024/11/1 17:00,5855,0.7811,2.2569,23.2426,10.1669
2024/11/1 18:00,5855,0.6604,1.9630,20.1210,9.8247
2024/11/1 19:00,5855,0.6063,1.8433,20.3838,9.8965
2024/11/1 20:00,5855,0.4687,1.2323,14.7980,9.1919
2024/11/1 21:00,5855,0.3941,0.9992,13.5064,8.9047
2024/11/1 22:00,5855,0.3543,0.8341,13.6454,8.9366
2024/11/1 23:00,5855,0.3681,0.9169,12.9655,9.1391
2024/11/16 0:00,5855,0.2370,0.5397,11.2331,8.5615
2024/11/16 1:00,5855,0.1513,0.4168,8.2695,8.6770
2024/11/16 2:00,5855,0.0890,0.2649,6.2822,8.7618
2024/11/16 3:00,5855,0.1135,0.2884,6.6544,8.5357
2024/11/16 4:00,5855,0.1646,0.2446,5.6709,6.2151
2024/11/16 5:00,5855,0.1646,0.2931,4.6680,6.1366
2024/11/16 6:00,5855,0.0896,0.2260,5.5652,7.7005
2024/11/16 7:00,5855,0.2049,0.4879,8.3215,8.2986
2024/11/16 8:00,5855,0.2305,0.6244,9.6814,8.2682
2024/11/16 9:00,5855,0.3268,0.9712,11.0550,8.5542
2024/11/16 10:00,5855,0.5162,1.5100,17.1784,9.1113
2024/11/16 11:00,5855,0.5550,1.4670,17.3689,9.3302
2024/11/16 12:00,5855,0.4745,1.2370,17.6770,9.0681
2024/11/16 13:00,5855,0.4144,1.1416,15.8681,8.9217
2024/11/16 14:00,5855,0.6726,1.8544,20.7268,9.6142
2024/11/16 15:00,5855,0.5770,1.5498,16.7745,9.2733
2024/11/16 16:00,5855,0.5134,1.4008,16.4916,9.1733
2024/11/16 17:00,5855,0.5949,1.5768,18.0052,9.5501
2024/11/16 18:00,5855,0.4508,1.1401,17.0148,9.1652
2024/11/16 19:00,5855,0.4717,1.1601,16.7249,9.3300
2024/11/16 20:00,5855,0.4157,1.0330,15.9884,9.0246
2024/11/16 21:00,5855,0.3309,0.8844,13.3777,8.7173
2024/11/16 22:00,5855,0.2626,0.6263,12.2183,8.6313
2024/11/16 23:00,5855,0.2318,0.5524,12.4781,8.5849
2024/11/1 0:00,5860,1.1002,2.7243,22.9086,12.9169
2024/11/1 1:00,5860,1.2997,3.3698,25.4775,14.4529
2024/11/1 2:00,5860,1.0929,2.9203,20.6520,13.2442
2024/11/1 3:00,5860,0.8970,2.3781,17.4577,12.2619
2024/11/1 4:00,5860,0.8625,2.3574,15.9038,12.4170
2024/11/1 5:00,5860,0.5195,1.5961,11.6358,10.4467
2024/11/1 6:00,5860,0.1848,0.6011,7.0761,8.8571
2024/11/1 7:00,5860,0.0907,0.3208,5.3340,7.9869
2024/11/1 8:00,5860,0.1866,0.5560,7.3621,8.4634
2024/11/1 9:00,5860,0.2517,0.7051,9.1066,8.8773
2024/11/1 10:00,5860,0.3427,0.9458,10.5622,9.5463
2024/11/1 11:00,5860,0.3294,0.9444,11.0528,9.3738
2024/11/1 12:00,5860,0.3920,1.0991,11.5287,9.4743
2024/11/1 13:00,5860,0.5399,1.3833,10.7198,10.0365
2024/11/1 14:00,5860,0.6265,1.5849,13.6734,10.8929
2024/11/1 15:00,5860,0.6779,1.7682,15.4238,12.8308
2024/11/1 16:00,5860,0.6885,1.7246,14.7145,12.1268
2024/11/1 17:00,5860,0.6258,1.6983,14.0063,11.3268
2024/11/1 18:00,5860,0.5716,1.4691,12.6042,10.8666
2024/11/1 19:00,5860,0.5270,1.3819,11.9356,10.3783
2024/11/1 20:00,5860,0.6236,1.6349,12.8504,10.6108
2024/11/1 21:00,5860,0.7603,1.9185,16.0464,11.5929
2024/11/1 22:00,5860,0.8630,2.0606,16.9289,12.5374
2024/11/1 23:00,5860,0.8547,2.0940,18.8173,12.2130
2024/11/16 0:00,5860,0.7317,1.9759,18.1808,12.6539
2024/11/16 1:00,5860,0.7066,1.9883,16.2745,13.3797
2024/11/16 2:00,5860,0.6802,1.7280,13.8401,12.3414
2024/11/16 3:00,5860,0.5819,1.5932,12.5386,12.1909
2024/11/16 4:00,5860,0.4688,1.2667,10.5872,11.0704
2024/11/16 5:00,5860,0.3702,1.0399,9.3742,10.1294
2024/11/16 6:00,5860,0.1131,0.3360,5.6626,8.2831
2024/11/16 7:00,5860,0.0952,0.2868,5.3177,8.0347
2024/11/16 8:00,5860,0.1582,0.4430,6.6897,8.2956
2024/11/16 9:00,5860,0.1973,0.5553,7.8891,8.5205
2024/11/16 10:00,5860,0.2707,0.7355,9.6509,8.9779
2024/11/16 11:00,5860,0.3540,0.9584,11.0832,9.5005
2024/11/16 12:00,5860,0.3298,0.8604,10.1434,9.1964
2024/11/16 13:00,5860,0.3789,0.9829,10.4763,9.6572
2024/11/16 14:00,5860,0.5053,1.2598,11.1554,10.4771
2024/11/16 15:00,5860,0.6406,1.5621,13.7635,11.2726
2024/11/16 16:00,5860,0.7425,1.8620,16.2064,12.1995
2024/11/16 17:00,5860,0.6674,1.8837,15.7727,11.8275
2024/11/16 18:00,5860,0.5464,1.5286,13.3446,10.9650
2024/11/16 19:00,5860,0.5174,1.2598,11.5135,10.7959
2024/11/16 20:00,5860,0.5790,1.4015,11.6920,11.2422
2024/11/16 21:00,5860,0.6206,1.4632,13.4088,12.1168
2024/11/16 22:00,5860,0.6147,1.5086,13.8542,11.8223
2024/11/16 23:00,5860,0.6341,1.5585,14.4591,12.1725
2024/11/1 0:00,5877,0.2524,0.7695,6.5043,8.4301
2024/11/1 1:00,5877,0.1654,0.4444,5.6228,6.0325
2024/11/1 2:00,5877,0.1706,0.4144,4.2637,5.9586
2024/11/1 3:00,5877,0.1684,0.3867,4.2018,6.0035
2024/11/1 4:00,5877,0.1684,0.3400,3.8825,5.8425
2024/11/1 5:00,5877,0.1636,0.3324,4.2672,6.1259
2024/11/1 6:00,5877,0.2960,1.0193,7.1266,8.7886
2024/11/1 7:00,5877,0.2774,1.1050,7.0185,8.9536
2024/11/1 8:00,5877,0.3942,1.4476,7.2199,9.3859
2024/11/1 9:00,5877,0.5571,2.0881,9.4569,10.2980
2024/11/1 10:00,5877,0.6380,2.1265,10.7104,10.5134
2024/11/1 11:00,5877,0.6013,2.0402,10.8090,10.2914
2024/11/1 12:00,5877,0.5531,2.0151,10.4527,10.2830
2024/11/1 13:00,5877,0.4855,1.7002,9.0766,9.9051
2024/11/1 14:00,5877,0.5479,1.8767,9.2275,10.1840
2024/11/1 15:00,5877,0.5319,1.8439,9.0509,10.0338
2024/11/1 16:00,5877,0.4493,1.6139,8.6410,9.8741
2024/11/1 17:00,5877,0.4548,1.6678,8.3029,9.9371
2024/11/1 18:00,5877,0.5976,2.1152,10.7581,10.9821
2024/11/1 19:00,5877,0.7906,2.6878,12.8457,12.1102
2024/11/1 20:00,5877,0.7528,2.6660,13.2106,11.4348
2024/11/1 21:00,5877,0.5832,1.8544,10.7530,10.1392
2024/11/1 22:00,5877,0.3935,1.2447,8.4738,9.3371
2024/11/1 23:00,5877,0.2673,0.9588,7.1301,8.7371
2024/11/16 0:00,5877,0.1741,0.5869,5.7657,8.4346
2024/11/16 1:00,5877,0.1640,0.4145,6.4966,9.3024
2024/11/16 2:00,5877,0.1596,0.3866,6.6776,9.1703
2024/11/16 3:00,5877,0.2277,0.5673,6.8365,9.2276
2024/11/16 4:00,5877,0.1627,0.3771,5.8652,6.0780
2024/11/16 5:00,5877,0.1627,0.4239,5.3198,6.0066
2024/11/16 6:00,5877,0.2996,0.9780,6.7677,8.4754
2024/11/16 7:00,5877,0.2220,0.8501,5.8129,8.4951
2024/11/16 8:00,5877,0.3481,1.2695,7.3255,9.2345
2024/11/16 9:00,5877,0.4674,1.7133,8.1268,9.6586
2024/11/16 10:00,5877,0.5272,1.9221,9.2120,10.2821
2024/11/16 11:00,5877,0.5320,1.9228,9.6009,10.0767
2024/11/16 12:00,5877,0.5139,1.8871,9.4237,10.0087
2024/11/16 13:00,5877,0.5261,1.7367,9.0030,10.0166
2024/11/16 14:00,5877,0.5440,1.7894,9.3721,9.9681
2024/11/16 15:00,5877,0.5559,1.6602,8.8599,9.9780
2024/11/16 16:00,5877,0.4671,1.5404,8.4289,9.6482
2024/11/16 17:00,5877,0.5074,1.6170,8.7745,10.1251
2024/11/16 18:00,5877,0.6593,2.0624,10.5126,11.3236
2024/11/16 19:00,5877,0.7301,2.2387,10.9799,11.9536
2024/11/16 20:00,5877,0.8794,2.5444,13.1959,12.7502
2024/11/16 21:00,5877,0.7011,2.2166,11.7551,11.0933
2024/11/16 22:00,5877,0.4865,1.6297,9.5472,9.8837
2024/11/16 23:00,5877,0.2778,0.9326,6.6722,8.8299
2024/11/1 0:00,5886,0.3383,0.9779,9.6194,8.8050
2024/11/1 1:00,5886,0.1624,0.4538,5.6418,6.1090
2024/11/1 2:00,5886,0.1640,0.3605,4.1207,6.0349
2024/11/1 3:00,5886,0.1655,0.3337,4.0184,6.0824
2024/11/1 4:00,5886,0.1654,0.2986,3.7223,6.0246
2024/11/1 5:00,5886,0.1569,0.2353,4.0214,6.2111
2024/11/1 6:00,5886,0.0906,0.2589,5.1312,7.9203
2024/11/1 7:00,5886,0.2713,0.7619,8.4188,8.7242
2024/11/1 8:00,5886,0.7166,2.0406,14.5821,10.5201
2024/11/1 9:00,5886,1.0483,3.0217,18.8775,12.0078
2024/11/1 10:00,5886,1.2298,3.4616,24.3509,13.3283
2024/11/1 11:00,5886,1.2675,3.3879,24.8527,13.6709
2024/11/1 12:00,5886,1.2946,3.5119,28.1910,13.5523
2024/11/1 13:00,5886,1.2301,3.2345,26.2878,12.6651
2024/11/1 14:00,5886,1.3136,3.5241,25.4199,13.0452
2024/11/1 15:00,5886,1.4491,3.8348,26.7714,13.4297
2024/11/1 16:00,5886,1.5268,4.0692,27.0963,13.4706
2024/11/1 17:00,5886,1.3849,3.7578,24.4069,13.0337
2024/11/1 18:00,5886,1.3363,3.5640,25.2818,12.6560
2024/11/1 19:00,5886,1.2335,3.4512,24.1001,12.2067
2024/11/1 20:00,5886,1.1901,3.2635,22.7532,12.4903
2024/11/1 21:00,5886,0.9585,2.5520,18.7958,11.6286
2024/11/1 22:00,5886,0.7219,1.9178,14.7820,11.0158
2024/11/1 23:00,5886,0.4845,1.3355,11.3339,9.6332
2024/11/16 0:00,5886,0.3593,0.9525,11.7013,9.0875
2024/11/16 1:00,5886,0.2571,0.6143,9.0767,9.4286
2024/11/16 2:00,5886,0.2235,0.5679,8.3786,9.6069
2024/11/16 3:00,5886,0.1663,0.4759,6.8022,8.5937
2024/11/16 4:00,5886,0.1530,0.3297,5.6645,5.9088
2024/11/16 5:00,5886,0.1530,0.2579,4.9938,5.8353
2024/11/16 6:00,5886,0.0704,0.2003,4.7920,7.7620
2024/11/16 7:00,5886,0.1759,0.5088,7.1398,8.3093
2024/11/16 8:00,5886,0.5660,1.6072,14.1259,10.3738
2024/11/16 9:00,5886,0.9164,2.6398,19.6476,11.7351
2024/11/16 10:00,5886,1.1558,3.2190,24.0296,12.8708
2024/11/16 11:00,5886,1.2003,3.2970,24.9402,13.1303
2024/11/16 12:00,5886,1.1857,3.0655,27.0155,12.3879
2024/11/16 13:00,5886,1.0508,2.8854,24.0708,11.7194
2024/11/16 14:00,5886,1.2957,3.4651,27.7145,12.6565
2024/11/16 15:00,5886,1.5955,4.0079,31.0003,13.1907
2024/11/16 16:00,5886,1.6196,4.0999,32.5501,13.6635
2024/11/16 17:00,5886,1.3978,3.5662,26.3173,12.8085
2024/11/16 18:00,5886,1.1991,3.1439,23.9787,11.9893
2024/11/16 19:00,5886,1.2145,3.0737,24.5140,12.6797
2024/11/16 20:00,5886,1.0809,2.8970,23.1871,11.8808
2024/11/16 21:00,5886,0.9346,2.6256,22.1601,11.5654
2024/11/16 22:00,5886,0.6840,1.8461,16.0977,10.1146
2024/11/16 23:00,5886,0.4518,1.2163,12.4879,9.4628
2024/11/1 0:00,5887,0.5869,1.7168,11.5109,9.2380
2024/11/1 1:00,5887,0.4431,1.2570,9.0561,8.6937
2024/11/1 2:00,5887,0.3960,1.5433,8.4882,8.7563
2024/11/1 3:00,5887,0.3854,1.4338,7.7310,8.7144
2024/11/1 4:00,5887,0.2343,0.9440,6.3742,8.4315
2024/11/1 5:00,5887,0.0734,0.2054,4.6342,7.6867
2024/11/1 6:00,5887,0.1044,0.2892,5.2377,7.9789
2024/11/1 7:00,5887,0.1758,0.4216,5.8353,8.2457
2024/11/1 8:00,5887,0.3244,0.8344,8.2659,8.9036
2024/11/1 9:00,5887,0.4519,1.2033,11.2124,9.4602
2024/11/1 10:00,5887,0.6289,1.6646,14.5205,10.3260
2024/11/1 11:00,5887,0.6956,1.7717,15.4373,10.8011
2024/11/1 12:00,5887,0.7576,1.9356,18.1717,11.3448
2024/11/1 13:00,5887,0.7093,1.8293,17.1580,10.7855
2024/11/1 14:00,5887,0.6789,1.7563,15.9069,10.7728
2024/11/1 15:00,5887,0.6592,1.8428,15.4493,10.6213
2024/11/1 16:00,5887,0.6868,1.8192,15.2478,10.8467
2024/11/1 17:00,5887,0.7788,1.9859,15.6668,10.9666
2024/11/1 18:00,5887,0.7462,1.9276,15.1125,11.0286
2024/11/1 19:00,5887,0.6668,1.7205,14.1867,10.7159
2024/11/1 20:00,5887,0.6049,1.6197,12.4095,10.3205
2024/11/1 21:00,5887,0.5837,1.5199,11.9878,10.3235
2024/11/1 22:00,5887,0.5511,1.5609,11.6721,9.5999
2024/11/1 23:00,5887,0.5425,1.7334,10.8339,9.4386
2024/11/16 0:00,5887,0.7649,2.1581,15.1007,9.7307
2024/11/16 1:00,5887,0.4179,1.2735,10.3275,8.9531
2024/11/16 2:00,5887,0.4041,1.2940,8.9539,8.8513
2024/11/16 3:00,5887,0.4127,1.5371,8.6604,8.9817
2024/11/16 4:00,5887,0.2927,1.0669,6.1146,8.4072
2024/11/16 5:00,5887,0.1450,0.3609,5.6982,8.1050
2024/11/16 6:00,5887,0.1077,0.2793,5.1382,7.9177
2024/11/16 7:00,5887,0.1490,0.3815,5.8195,8.0499
2024/11/16 8:00,5887,0.3060,0.8342,8.0489,8.7946
2024/11/16 9:00,5887,0.5312,1.3443,11.8286,9.7046
2024/11/16 10:00,5887,0.6578,1.7519,13.7686,10.4981
2024/11/16 11:00,5887,0.8115,2.0419,16.4929,11.5903
2024/11/16 12:00,5887,0.8727,2.1467,18.8563,11.8237
2024/11/16 13:00,5887,0.8908,2.1437,18.6074,11.8320
2024/11/16 14:00,5887,0.9361,2.2540,20.6193,11.4446
2024/11/16 15:00,5887,0.8264,2.1306,18.2040,11.5374
2024/11/16 16:00,5887,0.8327,2.1519,17.9983,11.5529
2024/11/16 17:00,5887,0.8164,2.0510,17.7235,11.5530
2024/11/16 18:00,5887,0.9788,2.3600,19.8532,12.3419
2024/11/16 19:00,5887,0.9776,2.2571,19.0614,11.2701
2024/11/16 20:00,5887,0.8312,1.8351,14.9572,10.7157
2024/11/16 21:00,5887,0.8259,1.8914,14.6932,10.7865
2024/11/16 22:00,5887,0.8225,2.0776,15.7130,10.5377
2024/11/16 23:00,5887,1.0094,2.6543,17.6797,10.6420
2024/11/1 0:00,5888,0.2464,0.6647,8.3446,8.1776
2024/11/1 1:00,5888,0.1711,0.3667,5.8328,6.3158
2024/11/1 2:00,5888,0.1722,0.4193,4.7273,6.2361
2024/11/1 3:00,5888,0.1743,0.3936,4.7050,6.2816
2024/11/1 4:00,5888,0.1741,0.3457,4.3286,6.0877
2024/11/1 5:00,5888,0.1683,0.2966,4.6676,6.4451
2024/11/1 6:00,5888,0.3365,0.6712,7.3048,8.6513
2024/11/1 7:00,5888,1.2846,2.7009,19.0479,12.7946
2024/11/1 8:00,5888,2.9876,6.0913,40.0612,19.1980
2024/11/1 9:00,5888,3.7977,8.0577,53.2996,21.2034
2024/11/1 10:00,5888,3.7013,8.0627,49.3612,21.5738
2024/11/1 11:00,5888,2.5239,5.7235,33.1105,17.5663
2024/11/1 12:00,5888,1.9749,4.4792,29.6615,15.1526
2024/11/1 13:00,5888,1.6204,3.6167,23.1531,14.0854
2024/11/1 14:00,5888,1.8381,4.0745,26.4597,14.7126
2024/11/1 15:00,5888,1.8008,4.4006,25.1328,14.2571
2024/11/1 16:00,5888,1.7648,4.4273,23.8689,13.8326
2024/11/1 17:00,5888,1.7080,4.0754,22.3087,14.3620
2024/11/1 18:00,5888,1.1524,2.4005,16.5373,12.9137
2024/11/1 19:00,5888,1.0747,2.1562,16.9893,12.0709
2024/11/1 20:00,5888,1.0050,2.1589,15.7176,11.9673
2024/11/1 21:00,5888,0.8903,1.9060,15.6667,11.2612
2024/11/1 22:00,5888,0.7228,1.6264,14.8707,10.6724
2024/11/1 23:00,5888,0.4415,1.0543,11.3110,9.2440
2024/11/16 0:00,5888,0.3236,1.0581,8.7681,8.7939
2024/11/16 1:00,5888,0.3226,1.2420,8.0766,10.3855
2024/11/16 2:00,5888,0.2162,1.1206,7.3369,9.7992
2024/11/16 3:00,5888,0.2139,0.8268,7.0534,9.2476
2024/11/16 4:00,5888,0.1632,0.4468,5.6782,6.3263
2024/11/16 5:00,5888,0.1632,0.3734,4.8806,6.2506
2024/11/16 6:00,5888,0.3184,0.6148,6.9191,8.4487
2024/11/16 7:00,5888,1.1894,2.4171,18.4681,12.2823
2024/11/16 8:00,5888,2.6146,5.4484,37.4598,17.0050
2024/11/16 9:00,5888,3.7054,7.7095,52.3039,20.5072
2024/11/16 10:00,5888,2.9704,6.6955,42.3537,18.3149
2024/11/16 11:00,5888,1.7038,3.9327,24.0063,14.0598
2024/11/16 12:00,5888,1.1019,2.6464,18.3208,11.8808
2024/11/16 13:00,5888,0.7784,1.6646,14.1285,10.1103
2024/11/16 14:00,5888,0.5702,1.3034,13.0593,9.6667
2024/11/16 15:00,5888,0.7260,1.8650,13.5117,10.1124
2024/11/16 16:00,5888,0.7625,1.8377,13.8205,10.1520
2024/11/16 17:00,5888,0.8082,1.9712,13.4842,10.4013
2024/11/16 18:00,5888,1.1264,2.4636,18.0340,11.7373
2024/11/16 19:00,5888,0.9816,2.1265,15.3592,11.2725
2024/11/16 20:00,5888,0.8955,1.8852,14.8829,11.4501
2024/11/16 21:00,5888,0.8810,1.9358,15.0333,11.3173
2024/11/16 22:00,5888,0.7547,1.7160,13.7030,10.3418
2024/11/16 23:00,5888,0.5322,1.3993,12.2263,9.2995
2024/11/1 0:00,5898,0.0817,0.2788,6.0745,7.8260
2024/11/1 1:00,5898,0.1558,0.2227,5.7422,5.9947
2024/11/1 2:00,5898,0.1588,0.3578,4.6168,5.9344
2024/11/1 3:00,5898,0.1601,0.3307,4.5436,5.9814
2024/11/1 4:00,5898,0.1594,0.2960,4.1990,5.7026
2024/11/1 5:00,5898,0.1473,0.2023,4.4295,6.0963
2024/11/1 6:00,5898,0.0537,0.1789,4.7618,7.7030
2024/11/1 7:00,5898,0.0555,0.1748,4.8707,7.6687
2024/11/1 8:00,5898,0.0604,0.1968,5.2133,7.7157
2024/11/1 9:00,5898,0.0890,0.2963,5.9709,7.8776
2024/11/1 10:00,5898,0.0979,0.3252,6.3099,7.9511
2024/11/1 11:00,5898,0.0965,0.3526,6.5097,7.9563
2024/11/1 12:00,5898,0.1030,0.3354,6.9153,8.1184
2024/11/1 13:00,5898,0.0906,0.2685,6.1166,7.8104
2024/11/1 14:00,5898,0.0966,0.2893,6.4538,7.9387
2024/11/1 15:00,5898,0.0821,0.2611,6.1075,7.8527
2024/11/1 16:00,5898,0.0863,0.2687,6.1022,8.0300
2024/11/1 17:00,5898,0.0987,0.3121,6.4857,8.0690
2024/11/1 18:00,5898,0.0944,0.2890,6.1849,8.0416
2024/11/1 19:00,5898,0.1120,0.3280,7.0100,8.3041
2024/11/1 20:00,5898,0.1294,0.3889,7.5606,8.3519
2024/11/1 21:00,5898,0.1300,0.4351,8.0039,8.3879
2024/11/1 22:00,5898,0.1400,0.4475,8.4681,8.4085
2024/11/1 23:00,5898,0.1232,0.3776,7.8403,8.4023
2024/11/16 0:00,5898,0.0648,0.1950,6.0185,8.0805
2024/11/16 1:00,5898,0.0824,0.2410,5.6251,8.0477
2024/11/16 2:00,5898,0.0933,0.2648,5.5084,8.3680
2024/11/16 3:00,5898,0.0421,0.1234,4.9848,7.8635
2024/11/16 4:00,5898,0.1308,0.1392,4.8297,5.9559
2024/11/16 5:00,5898,0.1308,0.1954,4.1884,5.8837
2024/11/16 6:00,5898,0.0582,0.1776,4.5254,7.7675
2024/11/16 7:00,5898,0.0486,0.1480,4.4520,7.6744
2024/11/16 8:00,5898,0.0507,0.1642,4.6282,7.7233
2024/11/16 9:00,5898,0.0640,0.1884,5.0650,7.8985
2024/11/16 10:00,5898,0.0669,0.1901,5.1095,7.8888
2024/11/16 11:00,5898,0.0679,0.1961,5.0831,7.7215
2024/11/16 12:00,5898,0.0696,0.2027,5.3613,7.8281
2024/11/16 13:00,5898,0.0773,0.2160,5.2464,7.8011
2024/11/16 14:00,5898,0.0674,0.1947,4.9787,7.7528
2024/11/16 15:00,5898,0.0697,0.2091,5.2786,7.8274
2024/11/16 16:00,5898,0.0853,0.2276,6.0916,7.9423
2024/11/16 17:00,5898,0.0898,0.2582,6.0119,7.9627
2024/11/16 18:00,5898,0.0697,0.1982,5.2597,7.8206
2024/11/16 19:00,5898,0.0720,0.1996,5.4569,8.0429
2024/11/16 20:00,5898,0.0754,0.2116,5.6470,7.9246
2024/11/16 21:00,5898,0.0778,0.2003,5.6321,7.9290
2024/11/16 22:00,5898,0.0779,0.2048,5.7717,7.9535
2024/11/16 23:00,5898,0.0743,0.1953,5.8386,8.0069
2024/11/1 0:00,5903,0.0782,0.2157,5.1262,7.7172
2024/11/1 1:00,5903,0.1631,0.2475,5.9261,6.0923
2024/11/1 2:00,5903,0.1649,0.4409,4.8750,6.0222
2024/11/1 3:00,5903,0.1668,0.4116,4.8188,6.0667
2024/11/1 4:00,5903,0.1666,0.3649,4.4445,6.0493
2024/11/1 5:00,5903,0.1541,0.2391,4.5947,6.1994
2024/11/1 6:00,5903,0.0485,0.1463,4.2695,7.5363
2024/11/1 7:00,5903,0.0550,0.1985,4.3797,7.6853
2024/11/1 8:00,5903,0.0667,0.2581,4.4256,7.8130
2024/11/1 9:00,5903,0.0675,0.2949,4.4990,7.8186
2024/11/1 10:00,5903,0.0775,0.3191,4.5630,7.8718
2024/11/1 11:00,5903,0.0967,0.3762,4.9283,7.9825
2024/11/1 12:00,5903,0.1005,0.3399,4.9698,7.9887
2024/11/1 13:00,5903,0.1045,0.3998,4.9691,8.0157
2024/11/1 14:00,5903,0.1416,0.5554,5.3713,8.1851
2024/11/1 15:00,5903,0.2007,0.7375,5.9990,8.6696
2024/11/1 16:00,5903,0.2296,0.8248,5.9681,8.9875
2024/11/1 17:00,5903,0.2110,0.7489,5.7365,8.9226
2024/11/1 18:00,5903,0.1517,0.5504,5.5211,8.2722
2024/11/1 19:00,5903,0.1217,0.3817,5.7729,8.3025
2024/11/1 20:00,5903,0.0938,0.2948,5.0493,7.9992
2024/11/1 21:00,5903,0.0689,0.2132,4.8261,7.9111
2024/11/1 22:00,5903,0.0766,0.2342,5.3162,8.0190
2024/11/1 23:00,5903,0.0781,0.2206,5.3903,8.0467
2024/11/16 0:00,5903,0.0450,0.1410,4.6596,7.7210
2024/11/16 1:00,5903,0.0234,0.0708,4.8838,8.1544
2024/11/16 2:00,5903,0.0400,0.1503,5.2007,8.4456
2024/11/16 3:00,5903,0.0206,0.0787,4.4994,7.6435
2024/11/16 4:00,5903,0.1099,0.1281,4.7005,5.9048
2024/11/16 5:00,5903,0.1099,0.1992,4.0606,5.8333
2024/11/16 6:00,5903,0.0480,0.1517,4.1434,7.5900
2024/11/16 7:00,5903,0.0459,0.1530,4.1069,7.6720
2024/11/16 8:00,5903,0.0485,0.1960,4.2214,7.7556
2024/11/16 9:00,5903,0.0694,0.2886,4.5997,7.9857
2024/11/16 10:00,5903,0.0722,0.3245,4.5893,8.0201
2024/11/16 11:00,5903,0.1004,0.3789,5.0022,8.2464
2024/11/16 12:00,5903,0.0949,0.3573,5.0883,8.0722
2024/11/16 13:00,5903,0.0897,0.3526,5.0561,8.1705
2024/11/16 14:00,5903,0.1286,0.5333,5.9214,8.4477
2024/11/16 15:00,5903,0.2309,0.8816,7.1442,9.5182
2024/11/16 16:00,5903,0.2187,0.9120,7.2185,9.6353
2024/11/16 17:00,5903,0.1334,0.5983,5.6435,8.7077
2024/11/16 18:00,5903,0.0863,0.3319,4.8532,8.0591
2024/11/16 19:00,5903,0.0805,0.2713,4.6170,7.9409
2024/11/16 20:00,5903,0.0654,0.2083,4.5168,7.9097
2024/11/16 21:00,5903,0.0541,0.1883,4.4946,7.9628
2024/11/16 22:00,5903,0.0520,0.1778,4.5262,7.9214
2024/11/16 23:00,5903,0.0614,0.2024,4.8144,7.8893
2024/11/1 0:00,5904,0.0612,0.2039,5.0980,7.6694
2024/11/1 1:00,5904,0.1713,0.1916,6.1203,6.1223
2024/11/1 2:00,5904,0.1849,0.4785,5.0321,6.0487
2024/11/1 3:00,5904,0.1743,0.4545,5.0045,6.0909
2024/11/1 4:00,5904,0.1744,0.4024,4.6230,6.1216
2024/11/1 5:00,5904,0.1682,0.2349,4.7949,6.2292
2024/11/1 6:00,5904,0.0209,0.0696,4.2781,7.4482
2024/11/1 7:00,5904,0.0415,0.1264,4.3708,7.5039
2024/11/1 8:00,5904,0.2120,0.5214,6.5914,8.5605
2024/11/1 9:00,5904,0.2888,0.7023,7.5459,8.7543
2024/11/1 10:00,5904,0.3097,0.8607,8.8353,8.9813
2024/11/1 11:00,5904,0.3319,0.9259,10.2586,9.0775
2024/11/1 12:00,5904,0.4087,1.0578,13.2286,9.2596
2024/11/1 13:00,5904,0.3156,0.8883,11.1283,8.9230
2024/11/1 14:00,5904,0.3466,0.9182,10.7261,9.1758
2024/11/1 15:00,5904,0.3987,1.0343,11.6582,9.4281
2024/11/1 16:00,5904,0.3685,0.9709,10.9358,9.2250
2024/11/1 17:00,5904,0.3115,0.8369,9.5875,9.0558
2024/11/1 18:00,5904,0.1745,0.5018,6.8555,8.2893
2024/11/1 19:00,5904,0.1064,0.2928,5.8577,8.0530
2024/11/1 20:00,5904,0.0862,0.2474,5.4365,7.8899
2024/11/1 21:00,5904,0.0629,0.1748,4.9571,7.6814
2024/11/1 22:00,5904,0.0598,0.1642,4.8068,7.6550
2024/11/1 23:00,5904,0.0525,0.1632,4.9902,7.6889
2024/11/16 0:00,5904,0.0192,0.0459,4.5215,7.6448
2024/11/16 1:00,5904,0.0374,0.1408,5.6180,8.6598
2024/11/16 2:00,5904,0.0263,0.0532,5.4687,8.4839
2024/11/16 3:00,5904,0.0047,0.0092,5.0258,7.4600
2024/11/16 4:00,5904,0.1577,0.1626,5.8483,6.1247
2024/11/16 5:00,5904,0.1577,0.2491,5.0427,6.0474
2024/11/16 6:00,5904,0.0526,0.1346,4.3274,7.4881
2024/11/16 7:00,5904,0.0479,0.1463,4.3040,7.4451
2024/11/16 8:00,5904,0.0718,0.2162,4.8713,7.8246
2024/11/16 9:00,5904,0.1670,0.4835,6.2080,8.3278
2024/11/16 10:00,5904,0.2703,0.8178,8.0757,9.3994
2024/11/16 11:00,5904,0.2250,0.5968,7.4926,8.6465
2024/11/16 12:00,5904,0.2271,0.6265,8.3205,8.6731
2024/11/16 13:00,5904,0.1979,0.5070,8.0756,8.5650
2024/11/16 14:00,5904,0.2213,0.5788,7.9991,8.8157
2024/11/16 15:00,5904,0.2246,0.5999,8.2747,8.7247
